ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,cashflow_period_semantics,ttm_cashflow_status,revenue,revenue_cagr,revenue_volatility,gross_margin,current_operating_margin,reported_operating_income,one_off_items_latest,normalized_operating_margin,normalized_operating_income,normalized_nopat,normalized_fcf,normalized_fcf_per_share,margin_volatility,tax_rate,roic,incremental_roic,net_debt,total_debt,interest_expense_known,interest_coverage,net_debt_to_ebitda,sbc_intensity,margin_mad_z,ocf_margin_mad_z,one_off_suspected,dividends_paid,buybacks,net_share_change_cagr,ocf_to_net_income,shares_diluted,sec_status,sec_max_divergence,sec_confidence_penalty,model_family,analyst_growth,analyst_dispersion,has_estimates,risk_free,wacc,cost_of_debt_after_tax,roic_minus_wacc,filing_age_days,data_confidence,share_count_alignment,statement_shares_diluted_raw
CTVA,"Corteva, Inc.",NYSE,common_stock,False,2019-05-24,Basic Materials,Agricultural Inputs,US,668820000.0,0.572,52562563800.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,78.59,2026-06-18,52562563800.0,320452342.37757576,True,8,2025,ttm,2026-05-06,discrete,ok,17889000000.0,0.028568710822397314,0.05372786432081418,0.4681088937335793,0.16261389680809435,2909000000.0,0.0,0.09729096702649447,1740438109.1369596,1417914054.50947,1428500031.7657373,2.1206948215049546,0.054606805619492924,0.1853119929598768,0.09266578347916789,4.51371823474996,1213000000.0,3356000000.0,True,16.16111111111111,0.2949185509360564,0.0,1.3626059820868097,0.44407938037339767,False,480000000.0,1051000000.0,-0.023989335881232088,2.4068027210884355,673600000.0,unchecked,,0.0,general_dcf,0.03428277154725956,0.043311403537362465,True,0.0446,0.07172093375683136,0.04855540521959135,0.020944849722336525,43,1.0,,
BDX,"Becton, Dickinson and Company",NYSE,common_stock,False,1973-02-21,Healthcare,Medical - Instruments & Supplies,US,362295101.00013894,0.278,52163248642.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,143.98,2026-06-18,52163248642.0,430812406.64181817,True,8,2025,ttm,2026-05-07,discrete,ok,21365000000.0,0.04560530592574796,0.07637680780497551,0.4647788439035806,0.10610812075824948,2267000000.0,0.0,0.11329093663343556,2420460861.173351,2178414775.056016,2484708373.5007896,8.85372139930441,0.020123965562090517,0.1,0.05025864617203665,0.07352428393524284,16463000000.0,17279000000.0,True,4.0266429840142095,3.5773576705780097,0.01224105461393597,-0.7182815875186085,-0.027653680499938837,False,1185000000.0,250000000.0,-0.00786126920640362,2.0441001191895114,280640000.0,unchecked,,0.0,general_dcf,-0.12147727017820786,0.0041688379021513735,True,0.0446,0.06562874553470022,0.05364,-0.015370099362663564,42,1.0,,
CAH,"Cardinal Health, Inc.",NYSE,common_stock,False,1983-08-04,Healthcare,Medical - Distribution,US,234206000.0,0.526,51939864620.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,221.77,2026-06-18,51939864620.0,416803907.8963636,True,8,2025,ttm,2026-04-30,discrete,ok,250549000000.0,0.0720014350924516,0.04688898240611325,0.036839101333471694,0.009227735891981208,2312000000.0,0.0,0.0032869369312651603,823538761.1915547,615008241.9369583,3224559263.3935723,13.663386709294798,0.011621396228645933,0.25321275583055686,0.8041789047600153,,4979000000.0,8916000000.0,True,6.740524781341108,1.538627935723115,0.0005334461946770006,0.5940798960716048,0.422406955460073,False,491000000.0,243000000.0,-0.05426542517926303,4.415492957746479,236000000.0,unchecked,,0.0,general_dcf,0.14688204506690128,0.009249141428677951,True,0.0446,0.06703338107418183,0.04450851975249882,0.7371455236858335,49,1.0,,
OXY,Occidental Petroleum Corporation,NYSE,common_stock,False,1981-12-31,Energy,Oil & Gas Exploration & Production,US,994634701.0034735,0.124,51541970205.82,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,51.82,2026-06-18,51541970206.0,796976578.5112121,True,8,2025,ttm,2026-05-05,discrete,ok,23184000000.0,0.047826061550417354,0.2758995208984691,0.26233609385783296,0.12392167011732229,2873000000.0,0.0,0.18189802822830284,4217123886.444973,3080356784.996981,4209437197.079229,4.2090162954496835,0.12989415034215063,0.2695598071239695,0.04131663793772317,-0.06896704238775772,11860000000.0,15671000000.0,True,2.8333333333333335,0.9450199203187251,0.0,-0.9157573667588293,-0.19250402647424586,False,1453000000.0,56000000.0,-0.0006324691278082328,3.75911929017417,1000100000.0,unchecked,,0.0,general_dcf,0.01797566741175971,0.04022770397582476,True,0.0446,0.06778028590891699,0.061795240317312185,-0.02646364797119382,44,1.0,,
EW,Edwards Lifesciences Corporation,NYSE,common_stock,False,2000-03-27,Healthcare,Medical - Devices,US,575800000.0,0.866,50301888000.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,87.36,2026-06-18,50301888000.0,430343716.43939394,True,8,2025,ttm,2026-05-06,discrete,ok,6303500000.0,0.07227640149460335,0.08586647966620127,0.7801221543586896,0.27619576425795195,1741000000.0,0.0,0.28914920347335843,1822652004.0943148,1628015302.7027445,1003930387.8753392,1.7288279453682438,0.01924841037142041,0.10678763743948266,0.21134871678303058,0.01311753128077258,-2969600000.0,702900000.0,True,,-1.561385982438614,0.027824351297405188,-0.5416133940632616,-0.8746634213245653,False,0.0,410899999.0,-0.023791269762517775,0.6387621220764403,580700000.0,unchecked,,0.0,general_dcf,0.11828736117420546,0.026706231525566015,True,0.0446,0.08773002119000797,0.07556576587261978,0.1236186955930226,43,0.95,,
AZO,"AutoZone, Inc.",NYSE,common_stock,False,1991-04-02,Consumer Cyclical,Specialty Retail,US,16325399.000156634,0.349,50028858727.52,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,3064.48,2026-06-18,50028858728.0,1000749562.8424243,True,8,2025,ttm,2026-06-12,discrete,ok,19986404000.0,0.07764003168086742,0.04029851244844733,0.5175387228237756,0.1802466316602026,3602482000.0,0.0,0.19519689421872288,3901283987.40066,3107756266.465562,2687299418.068332,159.46471742631925,0.013008832405454676,0.20340168095883948,0.2991518828607477,0.1586407035521743,12377442000.0,12631171000.0,True,7.631536356164151,2.902763589288981,0.0057460497597979655,-1.4950262558520278,-1.173133207035823,False,0.0,1765283000.0,-0.06675336159101442,1.163090396950514,16852000.0,unchecked,,0.0,general_dcf,0.08184664208690218,0.01074218748340554,True,0.0446,0.0651404407645486,0.047477259814853165,0.23401144209619906,6,1.0,,
WAB,Westinghouse Air Brake Technologies Corporation,NYSE,common_stock,False,1995-06-16,Industrials,Railroads,US,169677345.99934268,0.942,46462747655.18,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,273.83,2026-06-18,46462747655.0,256350393.6439394,True,8,2025,ttm,2026-04-22,discrete,ok,11507000000.0,0.143668657691588,0.29558194173108476,0.33805509689754065,0.16103241505170765,1853000000.0,0.0,0.11644795394000608,1339966605.98765,1009048443.3172626,1158997392.777876,6.789674240057855,0.02679308300933903,0.24696000720590883,0.07956794814663004,0.3547289909129661,6386000000.0,6917000000.0,True,7.412,3.158259149357072,0.006354096466737268,1.8661607661907214,1.1868843257421862,False,183000000.0,219000000.0,-0.02256974795321809,1.5034188034188034,170700000.0,unchecked,,0.0,general_dcf,0.11941853741326547,0.002423263370532151,True,0.0446,0.08563317189628332,0.04488118357052783,-0.0060652237496532785,57,1.0,,
DHI,"D.R. Horton, Inc.",NYSE,common_stock,False,1992-06-05,Consumer Cyclical,Residential Construction,US,283579613.00297827,1.382,44751698727.53,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,157.81,2026-06-18,44751698728.0,367216836.60484844,True,8,2025,ttm,2026-04-23,discrete,ok,33348400000.0,0.11418597975037237,0.12907903008868887,0.2280109390555469,0.11755286610452076,3920200000.0,0.0,0.15579730005557357,5195590681.173289,3971076662.1438403,1427502781.8210285,4.9394559924603065,0.036238577538199424,0.23568331190264669,0.10598139767609463,-0.07310092748107339,4645900000.0,6563800000.0,True,42.93756845564074,1.1532294097204985,0.003209117044460265,-0.9306233394666465,1.2866043453147655,False,502000000.0,3498200000.0,-0.0660906060779104,0.9069473418041596,289000000.0,unchecked,,0.0,general_dcf,-0.014371001100184855,0.027466036616757908,True,0.0446,0.10498330646298754,0.04555327461060226,0.000998091213107094,56,1.0,,
XYZ,"Block, Inc.",NYSE,common_stock,False,2015-11-19,Technology,Software - Infrastructure,US,595180984.9959882,2.552,44507635703.46,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,74.78,2026-06-18,44507634058.0,411402652.50272727,True,8,2025,ttm,2026-05-07,discrete,ok,24478734000.0,0.32932929414529255,0.38221870368139366,0.4485348384438509,0.11744055064285595,2874796000.0,0.0,0.007378305230987299,180611571.12014663,162550414.00813198,-129711198.72583474,-0.21705863043283266,0.04415121062110423,0.1,0.15598853072854496,0.13986343940496004,-5128757000.0,8133391000.0,True,17.389807337507182,-1.7260301310687356,0.052766311653143834,7.651816616726805,1.5267347073971553,True,0.0,2521351000.0,0.010617238990048072,1.9758294042137319,597586000.0,unchecked,,0.0,general_dcf,0.07000737583400296,0.05992366410157685,True,0.0446,0.14,0.05364,0.015988530728544947,42,0.85,,
HUM,Humana Inc.,NYSE,common_stock,False,1981-12-31,Healthcare,Medical - Healthcare Plans,US,120061500.00000001,0.771,43300179975.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,360.65,2026-06-18,43300179975.0,464036743.09636366,True,8,2025,ttm,2026-04-29,discrete,ok,137200000000.0,0.12474239016717803,0.03285302609422392,0.14005830903790087,0.010087463556851311,1384000000.0,0.0,0.03738824841318843,5129667682.289453,4017326329.9546905,3521355608.6115417,29.186052519738933,0.016070364352764308,0.21684472001474883,0.1021763675998857,-3.1877500630455566,-7972000000.0,13993000000.0,True,2.0843373493975905,-3.6451760402377684,0.0017570515486669326,-1.6553201389077166,-1.3574880203720419,False,429000000.0,249000000.0,-0.017189413989020408,1.5994375251104862,120652000.0,unchecked,,0.0,general_dcf,0.2616699741924611,0.025153751535775808,True,0.0446,0.07902363415601238,0.06625493668675225,0.023152733443873322,50,1.0,,
CCL,Carnival Corporation & plc,NYSE,common_stock,False,1987-07-24,Consumer Cyclical,Leisure,US,1385139556.0090702,2.331,42759258093.72,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,30.87,2026-06-18,42759258094.0,774355939.1860605,True,8,2025,ttm,2026-03-27,discrete,ok,26976000000.0,0.05031559217653592,1.9578577402819028,0.37548190984578883,0.16852016607354686,4546000000.0,0.0,0.11671246308243946,3148435404.111887,2833591863.7006984,589666651.2295651,0.4236111000212393,1.3002989475891424,0.1,0.10706547338671692,14.15054347826087,25183000000.0,26607000000.0,True,3.65728077232502,3.4132556248305774,0.0024779185484193277,0.6291539800078264,0.2926830040257596,False,208000000.0,0.0,0.05662060608119557,2.6721173338174333,1392000000.0,unchecked,,0.0,general_dcf,0.04531731113704551,0.020474137941014395,True,0.0446,0.12854248833438742,0.07614000000000001,-0.0214770149476705,83,1.0,,
YUM,"Yum! Brands, Inc.",NYSE,common_stock,False,1997-09-17,Consumer Cyclical,Restaurants,US,275621202.00013155,0.574,41891666491.98,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,151.99,2026-06-18,41891666492.0,296577132.7115151,True,8,2025,ttm,2026-05-06,discrete,ok,8485000000.0,0.05389975012472825,0.05487168140584345,0.45668827342368884,0.3146729522687095,2670000000.0,0.0,0.32226093622302104,2734384043.8523335,2347382607.000336,1552648112.7733815,5.565046999187747,0.036086828498912676,0.14153148593815337,0.5756180142001835,0.5520743240101674,11265000000.0,11954000000.0,True,5.255905511811024,3.896575579384296,0.009140283481255795,-0.5229012556292013,0.5963463396310157,False,798000000.0,508000000.0,-0.012806997138931409,1.136608344549125,279000000.0,unchecked,,0.0,general_dcf,0.12395119785092312,0.031833150419753604,True,0.0446,0.06838586088240857,0.05116472343808606,0.5072321533177749,43,1.0,,
CMG,"Chipotle Mexican Grill, Inc.",NYSE,common_stock,False,2006-01-26,Consumer Cyclical,Restaurants,US,1282734000.0,0.978,41676027660.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,32.49,2026-06-18,41676027660.0,580108257.1042423,True,8,2025,ttm,2026-04-29,discrete,ok,12138590000.0,0.13665429055320644,0.06196376879621379,0.36128866697038126,0.15786372222803471,1916243000.0,0.0,0.12052278617695131,1462976687.0596793,1117138613.5532165,1057704870.1228317,0.8124573169005489,0.04696294522218476,0.23639342756823778,0.21575282868818774,0.13387818191996204,4374458000.0,5245880000.0,True,,1.9126390606226489,0.011643248325747205,0.5640233753088862,0.6296866638998538,False,0.0,2573647000.0,-0.024654596262011608,1.3764680832499328,1301859000.0,unchecked,,0.0,general_dcf,0.09024765556719472,0.013147718488674116,True,0.0446,0.09026909816730015,0.06460111602772708,0.12548373052088757,50,0.95,,
LYV,"Live Nation Entertainment, Inc.",NYSE,common_stock,False,2005-12-21,Communication Services,Entertainment,US,232712799.00140154,1.124,39849739700.76,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,171.24,2026-06-18,39849739701.0,439294716.84484845,True,8,2025,ttm,2026-05-05,discrete,ok,25612318000.0,0.12886419341228894,1.0160798180394461,0.4474433356637224,0.05452177346853182,1396429000.0,0.0,0.031868649483831786,816229984.8104355,592870482.7986559,954564172.3733441,4.107401471335998,0.30406959723036875,0.2736477539031521,0.742449845013421,0.38241129362642984,1505556000.0,10583403000.0,True,4.280740745282209,0.717585798478136,0.005102410566569146,1.1199494428661794,0.7807095305898364,False,0.0,23531000.0,0.0012136706823184795,2.447461181950572,232400991.0,unchecked,,0.0,general_dcf,0.11048600222552829,0.03147612154580263,True,0.0446,0.088731641995806,0.043290593867372135,0.6537182030176151,44,1.0,,
PEG,Public Service Enterprise Group Incorporated,NYSE,common_stock,False,1980-01-02,Utilities,Regulated Electric,US,498321402.0027538,0.533,39810896805.78,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,79.89,2026-06-18,39810896806.0,213208786.77454546,True,8,2025,ttm,2026-05-05,discrete,ok,12794000000.0,0.0329742925901062,0.08975803451442894,0.7964670939502893,0.25465061747694234,3258000000.0,0.0,0.23252653674492513,2974944511.114572,2582862080.6753693,-601508387.84201,-1.20301677568402,0.11598719137581072,0.1317948717948718,0.08395750519997351,0.4178713766367468,16388000000.0,16792000000.0,True,3.284274193548387,3.7970342910101946,0.0,0.5731679612906748,-0.21669903113470207,False,1278000000.0,0.0,-0.0006657791581933248,1.2037246049661399,500000000.0,unchecked,,0.0,general_dcf,0.040802950108167924,0.07643312101651364,True,0.0446,0.07190270481670294,0.07345015384615385,0.012054800383270572,44,1.0,,
VMC,Vulcan Materials Company,NYSE,common_stock,False,1957-01-02,Basic Materials,Construction Materials,US,129755000.00000001,1.06,39295004200.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,302.84,2026-06-18,39295004200.0,335680497.67636365,True,8,2025,ttm,2026-04-29,discrete,ok,8054100000.0,0.0884530894949942,0.11114472344144034,0.2760581567152134,0.20621795110564806,1660900000.0,0.0,0.18273980107251592,1471804631.8181505,1159814190.379386,790077864.7709327,5.988288613393447,0.019280995665213622,0.21197816251832036,0.09769614388186953,0.1569505195752272,4945600000.0,5085800000.0,True,3.6059487624837168,2.0664354656750095,0.007954316256555063,2.347815003313214,2.329521715756581,False,261700000.0,549800000.0,-0.004166104781237356,1.6468066866695241,131937172.0,unchecked,,0.0,general_dcf,0.02140837024003983,0.06060606058746502,True,0.0446,0.09405520518995107,0.0666666474509501,0.0036409386919184633,50,1.0,,
JBL,Jabil Inc.,NYSE,common_stock,False,1993-05-03,Technology,"Hardware, Equipment & Parts",US,105502621.99903195,1.287,39234315069.36,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,371.88,2026-06-18,39234315069.0,414821511.7751515,True,8,2025,ttm,2026-06-17,discrete,ok,33590000000.0,0.0436702842341532,0.09771243747034927,0.09225960107174755,0.0432271509377791,1452000000.0,0.0,0.037843518287798666,1271163779.2871573,880105865.9803233,216440144.4818969,2.0323018261210977,0.014733751476034012,0.3076377093800857,0.260780816077851,,2532000000.0,3892000000.0,True,4.683870967741935,1.1782224290367613,0.0030813973617698992,0.4384418883934641,0.6159876057628452,False,35000000.0,908000000.0,-0.09650142586031651,2.119804400977995,106500000.0,unchecked,,0.0,general_dcf,0.20219395353671743,0.002350866864756498,True,0.0446,0.10284164534259423,0.04126479252094689,0.15793917073525676,1,1.0,,
ED,"Consolidated Edison, Inc.",NYSE,common_stock,False,2001-02-15,Utilities,Regulated Electric,US,368529705.0018804,0.272,39196819423.8,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,106.36,2026-06-18,39196819424.0,237974697.13333333,True,8,2025,ttm,2026-05-07,discrete,ok,17215000000.0,0.04619218097214417,0.07277422485783114,0.6501306999709555,0.1732791170490851,2983000000.0,0.0,0.19193011684904407,3304076961.5562935,2754479980.5835114,-1212519577.4833367,-3.3274412115349525,0.02119341923706897,0.16633903730677924,0.047254411350166795,0.01581143566133083,27030000000.0,27177000000.0,True,1.4070754716981133,5.088478915662651,0.0,-0.660638430802199,0.3314691980377932,False,1192000000.0,0.0,0.00799290411037279,1.9857142857142858,364400000.0,unchecked,,0.0,general_dcf,0.0721456946139094,0.054926387354205956,True,0.0446,0.06997985725682526,0.07052771744384648,-0.022725445906658467,42,1.0,,
CBRE,"CBRE Group, Inc.",NYSE,common_stock,False,2004-06-10,Real Estate,Real Estate - Services,US,292816578.99657923,1.221,38520020967.450005,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,131.55,2026-06-18,38520020967.0,311621695.0478788,True,8,2025,ttm,2026-04-23,discrete,ok,42167000000.0,0.09604354201767173,0.05447179177658017,0.34991818246496076,0.037564920435411576,1584000000.0,0.0,0.04487385041355632,1892195650.3884294,1518825613.6419086,1830973492.2892387,6.165155382445913,0.008863178347580797,0.19732105222304863,0.08585613162797563,-0.04102788275435944,6289000000.0,7953000000.0,True,8.164948453608247,2.6547066272688897,0.0,-0.7061184651120079,-1.6430823755030777,False,0.0,400000000.0,-0.03226693695322658,1.3474503025064823,296987404.0,unchecked,,0.0,general_dcf,0.1480255076988235,0.04478553406837191,True,0.0446,0.09575682795304104,0.0478396652875063,-0.009900696325065406,56,1.0,,
SYY,Sysco Corporation,NYSE,common_stock,False,1973-05-08,Consumer Defensive,Food Distribution,US,478182608.00508255,0.66,37632971249.6,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,78.7,2026-06-18,37632971250.0,369247582.6009091,True,8,2025,ttm,2026-04-29,discrete,ok,83567000000.0,0.04768810912481891,0.13269100489465915,0.18537221630547943,0.03588737180944631,2999000000.0,0.0,0.03835616996896853,3205310055.7967935,2462960733.602422,2060768886.2116497,4.282663691884931,0.008453092969198762,0.2315998481494278,0.14470530960124747,0.2579916819709189,13628000000.0,15528000000.0,True,4.41678939617084,3.3451153657339225,0.0012577792335407795,-0.2468798159522223,-0.30065458969631004,False,1026000000.0,750000000.0,-0.021751722499201764,1.5289002557544757,481188586.0,unchecked,,0.0,general_dcf,0.038114386632030595,0.0028446130220418915,True,0.0446,0.06831043244818381,0.045796649050294104,0.07639487715306366,50,1.0,,
